# {
#     "command": "/media/storage/home/mariokeller/applications/MAJIQv2.3_Oct_2022/bin/voila modulize --changing-between-group-dpsi 0.02 --non-changing-between-group-dpsi 0.02 --changing-between-group-dpsi-secondary 0.01 --probability-changing-threshold 0.9 --probability-non-changing-threshold 0.5 --show-all -j 6 -d /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/modulise/SFPQ_K562_Control-SFPQ_K562_shRNA /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/build/splicegraph.sql /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/dpsi/SFPQ_K562_Control-SFPQ_K562_shRNA.deltapsi.voila",
#     "dpsi_changing_threshold": 0.02,
#     "dpsi_nonchanging_threshold": 0.5,
#     "dpsi_probability_changing_threshold": 0.9,
#     "voila_version": "2.4.dev3+g85d07819"
# }
module_id	gene_id	gene_name	seqid	strand	lsv_id	event_id	complex	module_event_combination	denovo	junction_name	junction_coord	event_non_changing	event_changing	junction_changing	SFPQ_K562_Control_median_psi	SFPQ_K562_shRNA_median_psi	SFPQ_K562_shRNA-SFPQ_K562_Control_median_dpsi	SFPQ_K562_shRNA-SFPQ_K562_Control_probability_changing	SFPQ_K562_shRNA-SFPQ_K562_Control_probability_non_changing
ENSG00000239305.7_1	ENSG00000239305.7	RNF103	chr2	-	ENSG00000239305.7:s:86620330-86620469	ENSG00000239305.7_1_AI_1	True	ir^1|ale^1	True	C1_C2_intron	86618014-86620329	False	False	False	0.123	0.153	0.021	0.641	0.099
ENSG00000165025.15_1	ENSG00000165025.15	SYK	chr9	+	ENSG00000165025.15:s:90865048-90865097	ENSG00000165025.15_1_CE_1	False	cassette^1	False	C1_A	90865097-90867131	False	False	False	0.923	0.91	-0.008	0.472	0.244
ENSG00000012211.13_1	ENSG00000012211.13	PRICKLE3	chrX	-	ENSG00000012211.13:s:49183594-49183917	ENSG00000012211.13_1_AI_1	False	ir^1	True	C1_C2_intron	49179837-49183593	False	False	False	0.066	0.062	-0.003	0.498	0.272
ENSG00000148090.12_1	ENSG00000148090.12	AUH	chr9	-	ENSG00000148090.12:s:91361628-91361918	ENSG00000148090.12_1_CE_1	True	cassette^1|ir^2	False	C1_A	91360440-91361628	False	True	False	0.155	0.294	0.11	0.831	0.019
ENSG00000148090.12_2	ENSG00000148090.12	AUH	chr9	-	ENSG00000148090.12:s:91325318-91325404	ENSG00000148090.12_2_pALE_1	True	cassette^1|ale^2|putative_ale^1|multi_exon_spanning^1|other^1	True	Proximal	91324335-91325318	False	False	False	0.506	0.489	-0.002	0.601	0.106
ENSG00000148090.12_3	ENSG00000148090.12	AUH	chr9	-	ENSG00000148090.12:s:91220805-91220992	ENSG00000148090.12_3_AI_1	False	ir^1	True	C1_C2_intron	91217328-91220804	False	False	False	0.094	0.093	-0.005	0.598	0.162
ENSG00000139218.18_3	ENSG00000139218.18	SCAF11	chr12	-	ENSG00000139218.18:s:45922356-45922582	ENSG00000139218.18_3_pA3_1	False	putative_alt3^1|ir^1	False	Proximal	45922194-45922463	False	True	False	0.927	0.982	0.042	0.818	0.055
ENSG00000139218.18_2	ENSG00000139218.18	SCAF11	chr12	-	ENSG00000139218.18:s:45961407-45961857	ENSG00000139218.18_2_ale_1	True	ir^1|ale^1|afe^1|multi_exon_spanning^1	False	Proximal	45961322-45961700	False	False	False	0.345	0.33	-0.012	0.603	0.101
ENSG00000139218.18_1	ENSG00000139218.18	SCAF11	chr12	-	ENSG00000139218.18:s:45990353-45990584	ENSG00000139218.18_1_ale_1	False	ale^1	False	Proximal	45975734-45990353	False	False	False	0.003	0.072	0.036	0.648	0.115
ENSG00000133028.12_1	ENSG00000133028.12	SCO1	chr17	-	ENSG00000133028.12:t:10695562-10695834	ENSG00000133028.12_1_A3_1	False	alt3^1	False	Proximal	10695834-10697235	False	False	False	0.124	0.051	-0.057	0.725	0.058
ENSG00000133028.12_2	ENSG00000133028.12	SCO1	chr17	-	ENSG00000133028.12:s:10692764-10692961	ENSG00000133028.12_2_A3_1	False	alt3^1	False	Proximal	10691999-10692764	False	False	False	0.116	0.054	-0.043	0.659	0.091
ENSG00000169071.15_2	ENSG00000169071.15	ROR2	chr9	-	ENSG00000169071.15:s:91730910-91731155	ENSG00000169071.15_2_A5_1	False	alt5^1	False	Proximal	91726743-91730910	False	False	False	0.773	0.612	-0.122	0.776	0.015
ENSG00000169071.15_1	ENSG00000169071.15	ROR2	chr9	-	ENSG00000169071.15:t:91775741-91775818	ENSG00000169071.15_1_afe_1	False	afe^1	False	Proximal	91775818-91883258	False	False	False	0.215	0.278	0.03	0.621	0.081
ENSG00000170222.12_1	ENSG00000170222.12	ADPRM	chr17	+	ENSG00000170222.12:s:10704900-10705928	ENSG00000170222.12_1_A5_1	False	alt5^1	False	Proximal	10705615-10706438	False	False	False	0.299	0.331	0.007	0.64	0.079
ENSG00000170222.12_2	ENSG00000170222.12	ADPRM	chr17	+	ENSG00000170222.12:s:10706438-10706554	ENSG00000170222.12_2_A5_1	False	alt5^1	False	Proximal	10706554-10710834	False	False	False	0.942	0.851	-0.071	0.762	0.043
ENSG00000048140.18_2	ENSG00000048140.18	TSPAN17	chr5	+	ENSG00000048140.18:t:176656078-176656134	ENSG00000048140.18_2_AI_3	True	cassette^1|ir^4	True	C2_C1_intron	176655021-176656077	False	False	False	0.21	0.233	0.012	0.602	0.144
ENSG00000048140.18_3	ENSG00000048140.18	TSPAN17	chr5	+	ENSG00000048140.18:s:176656895-176657056	ENSG00000048140.18_3_AI_1	False	ir^1	False	C1_C2_intron	176657057-176657517	False	False	False	0.43	0.494	0.035	0.673	0.08
ENSG00000048140.18_1	ENSG00000048140.18	TSPAN17	chr5	+	ENSG00000048140.18:t:176652743-176652913	ENSG00000048140.18_1_TCE_1	False	tandem_cassette^1|multi_exon_spanning^1	False	C2_A_Last	176651900-176652743	False	False	False	0.916	0.86	-0.031	0.597	0.12
ENSG00000205777.19_1	ENSG00000205777.19	GAGE1	chrX	+	ENSG00000205777.19:t:49605993-49608538	ENSG00000205777.19_1_CE_1	False	cassette^1	False	C2_A	49605140-49605993	False	False	False	0.079	0.044	-0.021	0.536	0.205
ENSG00000068985.5_1	ENSG00000068985.5	PAGE1	chrX	-	ENSG00000068985.5:s:49695859-49695984	ENSG00000068985.5_1_A5_1	False	alt5^1	True	Proximal	49694778-49695859	False	False	False	0.112	0.135	0.009	0.456	0.268
ENSG00000090054.16_1	ENSG00000090054.16	SPTLC1	chr9	-	ENSG00000090054.16:s:92115314-92115413	ENSG00000090054.16_1_CE_1	False	cassette^1	False	C1_A	92115066-92115314	False	False	False	0.164	0.064	-0.08	0.851	0.025
ENSG00000090054.16_2	ENSG00000090054.16	SPTLC1	chr9	-	ENSG00000090054.16:s:92079853-92080088	ENSG00000090054.16_2_ale_1	True	ale^1|afe^1|multi_exon_spanning^1	False	Proximal	92079566-92080016	False	False	False	0.12	0.182	0.046	0.742	0.069
ENSG00000090054.16_4	ENSG00000090054.16	SPTLC1	chr9	-	ENSG00000090054.16:t:92045999-92046053	ENSG00000090054.16_4_afe_1	False	afe^1	False	Proximal	92046053-92046275	False	False	False	0.066	0.07	0.001	0.438	0.31
ENSG00000090054.16_3	ENSG00000090054.16	SPTLC1	chr9	-	ENSG00000090054.16:s:92055405-92055494	ENSG00000090054.16_3_ale_1	False	ale^1	False	Proximal	92050491-92055405	False	False	False	0.014	0.085	0.043	0.692	0.086
ENSG00000222041.13_1	ENSG00000222041.13	CYTOR	chr2	+	ENSG00000222041.13:t:87480223-87480775	ENSG00000222041.13_1_afe_1	True	ale^4|afe^1|multi_exon_spanning^2	False	Proximal	87478230-87480223	False	False	False	0.31	0.378	0.034	0.618	0.078
ENSG00000111371.16_2	ENSG00000111371.16	SLC38A1	chr12	-	ENSG00000111371.16:s:46197378-46197817	ENSG00000111371.16_2_AI_3	True	ir^3|putative_afe^2	True	C1_C2_intron	46196277-46197377	False	False	False	0.038	0.07	0.029	0.667	0.156
ENSG00000111371.16_1	ENSG00000111371.16	SLC38A1	chr12	-	ENSG00000111371.16:t:46243200-46243314	ENSG00000111371.16_1_afe_1	True	afe^4|multi_exon_spanning^1|other^1	False	Proximal	46243314-46254814	False	False	False	0.141	0.114	-0.018	0.535	0.181
ENSG00000101951.17_1	ENSG00000101951.17	PAGE4	chrX	+	ENSG00000101951.17:t:49830399-49830506	ENSG00000101951.17_1_afe_1	False	afe^1	False	Proximal	49829351-49830399	False	False	False	0.323	0.161	-0.119	0.79	0.017
ENSG00000284879.1_2	ENSG00000284879.1	ENSG00000284879	chr2	+	ENSG00000284879.1:s:87716612-87716790	ENSG00000284879.1_2_A3_1	False	alt3^1	False	Proximal	87716790-87719807	False	False	False	0.382	0.309	-0.046	0.666	0.055
ENSG00000284879.1_1	ENSG00000284879.1	ENSG00000284879	chr2	+	ENSG00000284879.1:s:87455476-87455645	ENSG00000284879.1_1_ale_1	False	ale^1	False	Proximal	87455645-87583258	False	False	False	0.787	0.931	0.098	0.811	0.024
ENSG00000134294.14_1	ENSG00000134294.14	SLC38A2	chr12	-	ENSG00000134294.14:s:46370776-46370789	ENSG00000134294.14_1_CE_1	True	cassette^1|ir^2	False	C1_A	46370627-46370776	False	False	False	0.953	0.932	-0.017	0.516	0.227
ENSG00000134294.14_2	ENSG00000134294.14	SLC38A2	chr12	-	ENSG00000134294.14:s:46366864-46366945	ENSG00000134294.14_2_AI_1	False	ir^1	True	C1_C2_intron	46365308-46366863	False	False	False	0.116	0.093	-0.017	0.553	0.23
ENSG00000134294.14_3	ENSG00000134294.14	SLC38A2	chr12	-	ENSG00000134294.14:s:46364642-46364832	ENSG00000134294.14_3_AI_1	False	ir^1	False	C1_C2_intron	46364557-46364641	False	False	False	0.093	0.107	0.012	0.5	0.3
ENSG00000134294.14_4	ENSG00000134294.14	SLC38A2	chr12	-	ENSG00000134294.14:t:46362494-46362904	ENSG00000134294.14_4_AI_1	False	ir^1	True	C2_C1_intron	46362905-46363020	False	False	False	0.189	0.102	-0.073	0.864	0.029
ENSG00000134294.14_5	ENSG00000134294.14	SLC38A2	chr12	-	ENSG00000134294.14:s:46362494-46362904	ENSG00000134294.14_5_AI_1	False	ir^1	False	C1_C2_intron	46362382-46362493	False	False	False	0.122	0.085	-0.032	0.64	0.141
ENSG00000087206.17_2	ENSG00000087206.17	UIMC1	chr5	-	ENSG00000087206.17:s:176969053-176969291	ENSG00000087206.17_2_AI_1	True	cassette^3|tandem_cassette^2|ir^2|multi_exon_spanning^2	False	C1_C2_intron	176968890-176969052	False	True	False	0.775	0.917	0.122	0.898	0.012
ENSG00000087206.17_1	ENSG00000087206.17	UIMC1	chr5	-	ENSG00000087206.17:t:176982469-176982623	ENSG00000087206.17_1_afe_1	True	afe^9|multi_exon_spanning^2|other^1	False	Proximal	176982623-177006284	False	False	False	0.076	0.041	-0.02	0.535	0.193
ENSG00000196305.19_1	ENSG00000196305.19	IARS1	chr9	-	ENSG00000196305.19:t:92287791-92287910	ENSG00000196305.19_1_other	True	cassette^2|alt5^1|ir^11|ale^3|multi_exon_spanning^2|other^1	False	J29	92287910-92288126	False	False	False	0.996	0.99	-0.0	0.22	0.78
ENSG00000196305.19_2	ENSG00000196305.19	IARS1	chr9	-	ENSG00000196305.19:t:92223346-92225908	ENSG00000196305.19_2_A3_1	False	alt3^1	False	Proximal	92223489-92229001	False	False	False	0.902	0.945	0.027	0.58	0.201
ENSG00000179222.18_1	ENSG00000179222.18	MAGED1	chrX	+	ENSG00000179222.18:t:51895053-51895760	ENSG00000179222.18_1_CE_1	False	cassette^1	False	C2_A	51894349-51895053	False	True	True	0.857	0.965	0.1	0.932	0.009
ENSG00000113761.12_2	ENSG00000113761.12	ZNF346	chr5	+	ENSG00000113761.12:t:177050703-177050936	ENSG00000113761.12_2_A3_1	False	alt3^1	False	Proximal	177044533-177050703	False	False	False	0.055	0.062	0.005	0.46	0.338
ENSG00000113761.12_1	ENSG00000113761.12	ZNF346	chr5	+	ENSG00000113761.12:t:177041126-177041229	ENSG00000113761.12_1_afe_1	False	afe^1	False	Proximal	177023234-177041126	False	False	False	0.07	0.048	-0.012	0.471	0.248
ENSG00000257261.7_1	ENSG00000257261.7	SLC38A4-AS1	chr12	+	ENSG00000257261.7:t:46387747-46387972	ENSG00000257261.7_1_afe_1	True	alt5^1|afe^2	False	Proximal	46384161-46387747	False	False	False	0.096	0.209	0.057	0.709	0.046
ENSG00000257261.7_2	ENSG00000257261.7	SLC38A4-AS1	chr12	+	ENSG00000257261.7:s:46387747-46387972	ENSG00000257261.7_2_ale_1	True	ale^2|putative_ale^2|other^1	True	Proximal	46387972-46444325	False	False	False	0.109	0.234	0.087	0.766	0.033
ENSG00000160867.15_1	ENSG00000160867.15	FGFR4	chr5	+	ENSG00000160867.15:t:177093332-177093551	ENSG00000160867.15_1_other	True	other^1	False	J6	177093331-177093406	False	False	False	0.888	0.915	0.007	0.554	0.146
ENSG00000165671.22_4	ENSG00000165671.22	NSD1	chr5	+	ENSG00000165671.22:t:177239756-177239865	ENSG00000165671.22_4_CE_1	False	cassette^1	False	C2_A	177238507-177239756	False	False	False	0.927	0.89	-0.015	0.536	0.171
ENSG00000165671.22_1	ENSG00000165671.22	NSD1	chr5	+	ENSG00000165671.22:t:177135086-177135200	ENSG00000165671.22_1_afe_1	False	afe^1	False	Proximal	177134245-177135087	False	False	False	0.004	0.127	0.089	0.808	0.027
ENSG00000165671.22_2	ENSG00000165671.22	NSD1	chr5	+	ENSG00000165671.22:t:177135941-177136345	ENSG00000165671.22_2_afe_1	False	afe^1	False	Proximal	177135520-177135941	False	False	False	0.077	0.034	-0.011	0.524	0.165
ENSG00000165671.22_3	ENSG00000165671.22	NSD1	chr5	+	ENSG00000165671.22:s:177135941-177136345	ENSG00000165671.22_3_ale_1	False	ale^1	False	Proximal	177136030-177136873	False	False	False	0.005	0.104	0.065	0.787	0.043
ENSG00000204382.12_1	ENSG00000204382.12	XAGE1B	chrX	-	ENSG00000204382.12:t:52515168-52515573	ENSG00000204382.12_1_A5_1	False	alt5^1	False	Proximal	52515573-52516660	False	False	False	0.047	0.111	0.034	0.596	0.117
ENSG00000204382.12_2	ENSG00000204382.12	XAGE1B	chrX	-	ENSG00000204382.12:s:52515168-52515573	ENSG00000204382.12_2_A5_1	False	alt5^1	False	Proximal	52514904-52515416	False	False	False	0.12	0.109	-0.008	0.592	0.126
ENSG00000169228.14_1	ENSG00000169228.14	RAB24	chr5	-	ENSG00000169228.14:s:177303407-177303744	ENSG00000169228.14_1_AI_1	True	alt5^1|ir^2	False	C1_C2_intron	177303321-177303406	False	False	False	0.573	0.559	-0.01	0.552	0.206
ENSG00000213347.11_1	ENSG00000213347.11	MXD3	chr5	-	ENSG00000213347.11:s:177311379-177311514	ENSG00000213347.11_1_AI_1	False	ir^1	False	C1_C2_intron	177310698-177311378	False	False	False	0.596	0.554	-0.02	0.667	0.085
ENSG00000213347.11_2	ENSG00000213347.11	MXD3	chr5	-	ENSG00000213347.11:s:177310426-177310540	ENSG00000213347.11_2_AI_1	False	ir^1	True	C1_C2_intron	177308063-177310425	False	False	False	0.142	0.119	-0.012	0.577	0.179
ENSG00000213347.11_3	ENSG00000213347.11	MXD3	chr5	-	ENSG00000213347.11:s:177302397-177302496	ENSG00000213347.11_3_AI_1	False	ir^1	True	C1_C2_intron	177302179-177302396	False	False	False	0.232	0.33	0.083	0.845	0.028
ENSG00000005175.10_1	ENSG00000005175.10	RPAP3	chr12	-	ENSG00000005175.10:t:47701191-47701604	ENSG00000005175.10_1_CE_1	False	cassette^1	False	C2_A	47701604-47702688	False	False	False	0.983	0.955	-0.01	0.373	0.408
ENSG00000005175.10_3	ENSG00000005175.10	RPAP3	chr12	-	ENSG00000005175.10:s:47679704-47679774	ENSG00000005175.10_3_CE_1	False	cassette^1	False	C1_A	47679594-47679704	False	False	False	0.63	0.729	0.071	0.741	0.045
ENSG00000005175.10_2	ENSG00000005175.10	RPAP3	chr12	-	ENSG00000005175.10:s:47701191-47701604	ENSG00000005175.10_2_ale_1	False	ale^1	False	Proximal	47700164-47701464	False	False	False	0.074	0.048	-0.019	0.518	0.226
ENSG00000198000.12_1	ENSG00000198000.12	NOL8	chr9	-	ENSG00000198000.12:t:92323441-92323503	ENSG00000198000.12_1_CE_1	True	cassette^1|afe^4|multi_exon_spanning^2|other^1	False	C2_A	92323503-92324023	False	False	False	0.988	0.994	0.0	0.222	0.774
ENSG00000198000.12_5	ENSG00000198000.12	NOL8	chr9	-	ENSG00000198000.12:t:92310553-92310825	ENSG00000198000.12_5_CE_1	False	cassette^1	False	C2_A	92310675-92311146	False	False	True	0.917	0.768	-0.128	0.918	0.009
ENSG00000198000.12_4	ENSG00000198000.12	NOL8	chr9	-	ENSG00000198000.12:s:92318618-92318947	ENSG00000198000.12_4_A3_1	False	alt3^1	True	Proximal	92316139-92318618	False	False	False	0.095	0.114	0.011	0.508	0.206
ENSG00000198000.12_6	ENSG00000198000.12	NOL8	chr9	-	ENSG00000198000.12:s:92298884-92298954	ENSG00000198000.12_6_AI_1	False	ir^1	False	C1_C2_intron	92298337-92298883	False	True	True	0.08	0.166	0.081	0.911	0.017
ENSG00000198000.12_2	ENSG00000198000.12	NOL8	chr9	-	ENSG00000198000.12:t:92321668-92321746	ENSG00000198000.12_2_afe_1	False	afe^1	False	Proximal	92321746-92323236	False	False	False	0.075	0.08	0.008	0.43	0.303
ENSG00000198000.12_3	ENSG00000198000.12	NOL8	chr9	-	ENSG00000198000.12:t:92319221-92319356	ENSG00000198000.12_3_afe_1	False	afe^1	False	Proximal	92319356-92319943	False	False	False	0.174	0.14	-0.022	0.565	0.155
ENSG00000169223.16_2	ENSG00000169223.16	LMAN2	chr5	-	ENSG00000169223.16:s:177334284-177334552	ENSG00000169223.16_2_AI_1	True	alt3^1|ir^2	False	C1_C2_intron	177332270-177334283	False	False	False	0.166	0.12	-0.027	0.599	0.159
ENSG00000169223.16_1	ENSG00000169223.16	LMAN2	chr5	-	ENSG00000169223.16:t:177334284-177334552	ENSG00000169223.16_1_AI_1	False	ir^1	False	C2_C1_intron	177334553-177337135	False	False	False	0.066	0.062	-0.002	0.405	0.406
ENSG00000211584.14_1	ENSG00000211584.14	SLC48A1	chr12	+	ENSG00000211584.14:s:47773215-47773440	ENSG00000211584.14_1_AI_1	True	alt5^1|ir^2|ale^2	True	C1_C2_intron	47773441-47778354	False	False	False	0.185	0.176	-0.007	0.582	0.169
ENSG00000169220.18_1	ENSG00000169220.18	RGS14	chr5	+	ENSG00000169220.18:s:177368717-177369075	ENSG00000169220.18_1_AI_1	False	ir^1	True	C1_C2_intron	177369076-177370552	False	False	False	0.361	0.327	-0.016	0.615	0.134
ENSG00000061273.18_1	ENSG00000061273.18	HDAC7	chr12	-	ENSG00000061273.18:t:47798785-47799140	ENSG00000061273.18_1_CE_1	True	cassette^1|afe^2	False	C2_A	47798972-47802224	False	False	False	0.808	0.883	0.039	0.65	0.071
ENSG00000061273.18_2	ENSG00000061273.18	HDAC7	chr12	-	ENSG00000061273.18:t:47795667-47795850	ENSG00000061273.18_2_CE_1	False	cassette^1	False	C2_A	47795767-47795906	False	False	False	0.553	0.616	0.038	0.656	0.07
ENSG00000061273.18_4	ENSG00000061273.18	HDAC7	chr12	-	ENSG00000061273.18:t:47791871-47792004	ENSG00000061273.18_4_AI_1	True	cassette^1|ir^4	False	C2_C1_intron	47792005-47792537	False	False	False	0.4	0.298	-0.065	0.736	0.052
ENSG00000061273.18_5	ENSG00000061273.18	HDAC7	chr12	-	ENSG00000061273.18:s:47791259-47791308	ENSG00000061273.18_5_AI_5	True	cassette^1|ir^5|putative_ale^3	True	C1_C2_spliced	47791142-47791259	False	False	False	0.069	0.066	-0.003	0.431	0.367
ENSG00000061273.18_3	ENSG00000061273.18	HDAC7	chr12	-	ENSG00000061273.18:s:47795587-47795610	ENSG00000061273.18_3_AI_1	False	ir^1	False	C1_C2_intron	47795381-47795586	False	False	False	0.35	0.307	-0.015	0.585	0.173
ENSG00000061273.18_6	ENSG00000061273.18	HDAC7	chr12	-	ENSG00000061273.18:s:47785711-47785885	ENSG00000061273.18_6_AI_1	False	ir^1	False	C1_C2_intron	47785472-47785710	False	False	False	0.126	0.207	0.056	0.82	0.049
ENSG00000061273.18_7	ENSG00000061273.18	HDAC7	chr12	-	ENSG00000061273.18:t:47784079-47784217	ENSG00000061273.18_7_AI_1	True	ir^1|multi_exon_spanning^1	False	C2_C1_intron	47784218-47784694	False	False	False	0.419	0.527	0.084	0.818	0.032
ENSG00000184205.14_1	ENSG00000184205.14	TSPYL2	chrX	+	ENSG00000184205.14:s:53082993-53083305	ENSG00000184205.14_1_A3_1	False	alt3^1	False	Proximal	53083305-53084532	False	False	False	0.275	0.319	0.037	0.6	0.106
ENSG00000198055.11_2	ENSG00000198055.11	GRK6	chr5	+	ENSG00000198055.11:t:177441735-177442901	ENSG00000198055.11_2_AI_1	True	alt3^1|ir^2|afe^2	True	C2_C1_intron	177441354-177441734	False	False	False	0.058	0.081	0.01	0.387	0.428
ENSG00000198055.11_1	ENSG00000198055.11	GRK6	chr5	+	ENSG00000198055.11:t:177430676-177430967	ENSG00000198055.11_1_AI_1	False	ir^1	True	C2_C1_intron	177426898-177430675	False	False	False	0.002	0.066	0.032	0.585	0.171
ENSG00000126012.13_2	ENSG00000126012.13	KDM5C	chrX	-	ENSG00000126012.13:s:53217796-53217966	ENSG00000126012.13_2_A3_1	False	alt3^1	False	Proximal	53217277-53217796	False	False	False	0.812	0.754	-0.044	0.696	0.084
ENSG00000126012.13_3	ENSG00000126012.13	KDM5C	chrX	-	ENSG00000126012.13:s:53215427-53215976	ENSG00000126012.13_3_A5_1	False	alt5^1	True	Proximal	53214847-53215427	False	False	False	0.006	0.05	0.016	0.463	0.288
ENSG00000126012.13_6	ENSG00000126012.13	KDM5C	chrX	-	ENSG00000126012.13:s:53195231-53195410	ENSG00000126012.13_6_A5_1	False	alt5^1	False	Proximal	53195068-53195231	False	True	True	0.872	0.961	0.091	0.964	0.005
ENSG00000126012.13_7	ENSG00000126012.13	KDM5C	chrX	-	ENSG00000126012.13:s:53193773-53193851	ENSG00000126012.13_7_A5_1	False	alt5^1	False	Proximal	53193636-53193773	False	False	False	0.427	0.437	0.007	0.542	0.178
ENSG00000126012.13_4	ENSG00000126012.13	KDM5C	chrX	-	ENSG00000126012.13:s:53198490-53198637	ENSG00000126012.13_4_AI_1	False	ir^1	True	C1_C2_intron	53197877-53198489	False	False	False	0.222	0.189	-0.018	0.583	0.179
ENSG00000126012.13_5	ENSG00000126012.13	KDM5C	chrX	-	ENSG00000126012.13:s:53197657-53197876	ENSG00000126012.13_5_AI_1	False	ir^1	True	C1_C2_intron	53197045-53197656	False	False	False	0.137	0.129	-0.009	0.562	0.196
ENSG00000126012.13_1	ENSG00000126012.13	KDM5C	chrX	-	ENSG00000126012.13:t:53220839-53220916	ENSG00000126012.13_1_afe_1	False	afe^1	False	Proximal	53220916-53221688	False	True	True	0.098	0.022	-0.063	0.947	0.011
ENSG00000134291.12_2	ENSG00000134291.12	TMEM106C	chr12	+	ENSG00000134291.12:t:47966089-47966450	ENSG00000134291.12_2_other	True	alt5^1|ir^2|afe^2|multi_exon_spanning^2|other^1	False	J6	47965997-47966089	False	False	False	0.997	0.997	0.0	0.22	0.78
ENSG00000134291.12_1	ENSG00000134291.12	TMEM106C	chr12	+	ENSG00000134291.12:t:47964145-47964765	ENSG00000134291.12_1_afe_1	False	afe^1	False	Proximal	47963704-47964209	False	False	False	0.118	0.161	0.026	0.576	0.153
ENSG00000113758.14_1	ENSG00000113758.14	DBN1	chr5	-	ENSG00000113758.14:t:177468553-177468899	ENSG00000113758.14_1_AI_1	True	ir^1|afe^1	True	C2_C1_intron	177468900-177472118	False	False	False	0.044	0.095	0.032	0.629	0.137
ENSG00000172071.15_1	ENSG00000172071.15	EIF2AK3	chr2	-	ENSG00000172071.15:t:88590818-88591052	ENSG00000172071.15_1_afe_1	True	alt3^1|afe^2	False	Proximal	88591052-88593017	False	False	False	0.004	0.073	0.032	0.524	0.162
ENSG00000124313.18_3	ENSG00000124313.18	IQSEC2	chrX	-	ENSG00000124313.18:s:53236322-53236495	ENSG00000124313.18_3_CE_1	False	cassette^1	False	C1_A	53235832-53236322	False	False	False	0.017	0.067	0.025	0.558	0.176
ENSG00000124313.18_1	ENSG00000124313.18	IQSEC2	chrX	-	ENSG00000124313.18:s:53281496-53282026	ENSG00000124313.18_1_A3_1	True	alt3^1|ale^7|multi_exon_spanning^2|other^1	False	Proximal	53279776-53281496	False	False	False	0.441	0.288	-0.091	0.748	0.029
ENSG00000124313.18_2	ENSG00000124313.18	IQSEC2	chrX	-	ENSG00000124313.18:t:53236322-53236495	ENSG00000124313.18_2_AI_1	True	ir^1|afe^1	True	C2_C1_intron	53236496-53237420	False	False	False	0.283	0.36	0.05	0.682	0.071
ENSG00000196923.14_2	ENSG00000196923.14	PDLIM7	chr5	-	ENSG00000196923.14:t:177491010-177491146	ENSG00000196923.14_2_AI_1	True	cassette^1|ir^2|other^1	False	C2_C1_intron	177491147-177491403	False	False	False	0.615	0.701	0.06	0.734	0.062
ENSG00000196923.14_3	ENSG00000196923.14	PDLIM7	chr5	-	ENSG00000196923.14:t:177489771-177490099	ENSG00000196923.14_3_pA3_1	True	putative_alt3^1|ir^3	True	Intron	177490100-177490245	False	False	False	0.123	0.194	0.06	0.851	0.039
ENSG00000196923.14_1	ENSG00000196923.14	PDLIM7	chr5	-	ENSG00000196923.14:s:177492405-177492435	ENSG00000196923.14_1_AI_1	False	ir^1	False	C1_C2_intron	177491996-177492404	False	False	False	0.27	0.302	0.016	0.605	0.147
ENSG00000196923.14_4	ENSG00000196923.14	PDLIM7	chr5	-	ENSG00000196923.14:t:177484070-177484473	ENSG00000196923.14_4_AI_1	True	ir^2	True	C2_C1_intron	177484474-177484838	False	False	False	0.243	0.297	0.034	0.649	0.127
ENSG00000079387.14_1	ENSG00000079387.14	SENP1	chr12	-	ENSG00000079387.14:t:48097737-48098124	ENSG00000079387.14_1_afe_1	True	cassette^1|alt5^1|afe^4|multi_exon_spanning^1	False	Proximal	48098124-48099062	False	False	False	0.055	0.069	0.007	0.483	0.249
ENSG00000079387.14_2	ENSG00000079387.14	SENP1	chr12	-	ENSG00000079387.14:t:48088553-48088960	ENSG00000079387.14_2_CE_1	False	cassette^1	False	C2_A	48088960-48089163	False	False	False	0.077	0.05	-0.016	0.507	0.213
ENSG00000072501.19_2	ENSG00000072501.19	SMC1A	chrX	-	ENSG00000072501.19:t:53380620-53380730	ENSG00000072501.19_2_CE_1	False	cassette^1	False	C2_A	53380730-53381018	False	False	False	0.968	0.938	-0.024	0.588	0.18
ENSG00000072501.19_1	ENSG00000072501.19	SMC1A	chrX	-	ENSG00000072501.19:s:53422492-53422728	ENSG00000072501.19_1_ale_2	True	ale^4|afe^1|multi_exon_spanning^1|other^1	False	Proximal	53422040-53422492	False	False	False	0.039	0.088	0.032	0.636	0.124
ENSG00000183258.12_1	ENSG00000183258.12	DDX41	chr5	-	ENSG00000183258.12:t:177515186-177515258	ENSG00000183258.12_1_AI_1	True	ir^1|afe^1	False	C2_C1_intron	177515259-177515304	False	False	False	0.221	0.167	-0.047	0.759	0.075
